"Decade"	"Amp"	"Adjective"	"N.Amp."	"N.Adj."	"OBS"	"EXP"	"Probability"	"CollStrength"	"OddsRatio"	"p"	"attr"	"sig"
"10437"	1960	"so"	"tired"	"3"	"93"	"0"	"0"	0.02	0	0	"1"	"repel"	"n.s."
"10438"	1960	"so"	"tiresome"	"3"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10439"	1960	"so"	"tiring"	"3"	"485"	"0"	"0.2"	0.08	0	0	"1"	"repel"	"n.s."
"10440"	1960	"so"	"tough"	"3"	"8"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10441"	1960	"so"	"uncomfortable"	"3"	"47"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"10442"	1960	"so"	"unhappy"	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10443"	1960	"so"	"unpleasant"	"3"	"29"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10444"	1960	"so"	"unpopular"	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10445"	1960	"so"	"unsatisfactory"	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10446"	1960	"so"	"upset"	"3"	"44"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"10447"	1960	"so"	"useful"	"3"	"11"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10448"	1960	"so"	"valuable"	"3"	"313"	"0"	"0.2"	0.05	0	0	"1"	"repel"	"n.s."
"10449"	1960	"so"	"vulnerable"	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10450"	1960	"so"	"weak"	"3"	"14"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10451"	1960	"so"	"wealthy"	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10452"	1960	"so"	"welcome"	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10453"	1960	"so"	"well"	"3"	"66"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"10454"	1960	"so"	"witty"	"3"	"19"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10455"	1960	"so"	"worried"	"3"	"109"	"0"	"0.1"	0.02	0	0	"1"	"repel"	"n.s."
"10456"	1960	"so"	NA	"3"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10457"	1960	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10458"	1960	"so"	NA	"3"	"131"	"0"	"0.1"	0.02	0	0	"1"	"repel"	"n.s."
"10459"	1960	"so"	NA	"3"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10460"	1960	"so"	NA	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10461"	1960	"so"	NA	"3"	"16"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10462"	1960	"so"	NA	"3"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10463"	1960	"so"	NA	"3"	"8"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10464"	1960	"so"	NA	"3"	"10"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10465"	1960	"so"	NA	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10466"	1960	"so"	NA	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10467"	1960	"so"	NA	"3"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10468"	1960	"so"	NA	"3"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10469"	1960	"so"	NA	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10470"	1960	"so"	NA	"3"	"21"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10471"	1960	"so"	NA	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10472"	1960	"so"	NA	"3"	"27"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10473"	1960	"so"	NA	"3"	"108"	"0"	"0.1"	0.02	0	0	"1"	"repel"	"n.s."
"10474"	1960	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10475"	1960	"so"	NA	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10476"	1960	"so"	NA	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10477"	1960	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10478"	1960	"so"	NA	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10479"	1960	"so"	NA	"3"	"13"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10480"	1960	"so"	NA	"3"	"21"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10481"	1960	"so"	NA	"3"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10482"	1960	"so"	NA	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10483"	1960	"so"	NA	"3"	"11"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10484"	1960	"so"	NA	"3"	"11"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10485"	1960	"so"	NA	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10486"	1960	"so"	NA	"3"	"37"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"10487"	1960	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10488"	1960	"so"	NA	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10489"	1960	"so"	NA	"3"	"9"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10490"	1960	"so"	NA	"3"	"9"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10491"	1960	"so"	NA	"3"	"7"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10492"	1960	"so"	NA	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10493"	1960	"so"	NA	"3"	"17"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10494"	1960	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10495"	1960	"so"	NA	"3"	"174"	"0"	"0.1"	0.03	0	0	"1"	"repel"	"n.s."
"10496"	1960	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10497"	1960	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10498"	1960	"so"	NA	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10499"	1960	"so"	NA	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10500"	1960	"so"	NA	"3"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10501"	1960	"so"	NA	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10502"	1960	"so"	NA	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10503"	1960	"so"	NA	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10504"	1960	"so"	NA	"3"	"12"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10505"	1960	"so"	NA	"3"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10506"	1960	"so"	NA	"3"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10507"	1960	"so"	NA	"3"	"62"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"10508"	1960	"so"	NA	"3"	"52"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"10509"	1960	"so"	NA	"3"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10510"	1960	"so"	NA	"3"	"8"	"1"	"0"	0	2.39	405.91	"0.004028"	"attr"	"n.s."
"10511"	1960	"so"	NA	"3"	"111"	"0"	"0.1"	0.02	0	0	"1"	"repel"	"n.s."
"10512"	1960	"so"	NA	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10513"	1960	"so"	NA	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10514"	1960	"so"	NA	"3"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10515"	1960	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10516"	1960	"so"	NA	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10517"	1960	"so"	NA	"3"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10518"	1960	"so"	NA	"3"	"20"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10519"	1960	"so"	NA	"3"	"18"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10520"	1960	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10521"	1960	"so"	NA	"3"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10522"	1960	"so"	NA	"3"	"16"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10523"	1960	"so"	NA	"3"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10524"	1960	"so"	NA	"3"	"7"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10525"	1960	"so"	NA	"3"	"13"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10526"	1960	"so"	NA	"3"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10527"	1960	"so"	NA	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10528"	1960	"so"	NA	"3"	"104"	"0"	"0.1"	0.02	0	0	"1"	"repel"	"n.s."
"10529"	1960	"so"	NA	"3"	"12"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10530"	1960	"so"	NA	"3"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10531"	1960	"so"	NA	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10532"	1960	"so"	NA	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10533"	1960	"so"	NA	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10534"	1960	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10535"	1960	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10536"	1960	"so"	NA	"3"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10537"	1960	"so"	NA	"3"	"9"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10538"	1960	"so"	NA	"3"	"18"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10539"	1960	"so"	NA	"3"	"93"	"0"	"0"	0.02	0	0	"1"	"repel"	"n.s."
"10540"	1960	"so"	NA	"3"	"16"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10541"	1960	"so"	NA	"3"	"8"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10542"	1960	"so"	NA	"3"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10543"	1960	"so"	NA	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10544"	1960	"so"	NA	"3"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10545"	1960	"so"	NA	"3"	"59"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"10546"	1960	"so"	NA	"3"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10547"	1960	"so"	NA	"3"	"31"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"10548"	1960	"so"	NA	"3"	"90"	"0"	"0"	0.02	0	0	"1"	"repel"	"n.s."
"10549"	1960	"so"	NA	"3"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10550"	1960	"so"	NA	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10551"	1960	"so"	NA	"3"	"51"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"10552"	1960	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10553"	1960	"so"	NA	"3"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10554"	1960	"so"	NA	"3"	"267"	"0"	"0.1"	0.04	0	0	"1"	"repel"	"n.s."
"10555"	1960	"so"	NA	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10556"	1960	"so"	NA	"3"	"9"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10557"	1960	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10558"	1960	"so"	NA	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10559"	1960	"so"	NA	"3"	"47"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"10560"	1960	"so"	NA	"3"	"32"	"1"	"0"	0.01	1.79	94.47	"0.016045"	"attr"	"n.s."
"10561"	1960	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10562"	1960	"so"	NA	"3"	"26"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10563"	1960	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10564"	1960	"so"	NA	"3"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10565"	1960	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10566"	1960	"so"	NA	"3"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10567"	1960	"so"	NA	"3"	"13"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10568"	1960	"so"	NA	"3"	"21"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10569"	1960	"so"	NA	"3"	"251"	"0"	"0.1"	0.04	0	0	"1"	"repel"	"n.s."
"10570"	1960	"so"	NA	"3"	"7"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10571"	1960	"so"	NA	"3"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10572"	1960	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10573"	1960	"so"	NA	"3"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10574"	1960	"so"	NA	"3"	"14"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10575"	1960	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10576"	1960	"so"	NA	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10577"	1960	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10578"	1960	"so"	NA	"3"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10579"	1960	"so"	NA	"3"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10580"	1960	"so"	NA	"3"	"57"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"10581"	1960	"so"	NA	"3"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10582"	1960	"so"	NA	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10583"	1960	"so"	NA	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10584"	1960	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10585"	1960	"so"	NA	"3"	"9"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10586"	1960	"so"	NA	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10587"	1960	"so"	NA	"3"	"64"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"10588"	1960	"so"	NA	"3"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10589"	1960	"so"	NA	"3"	"13"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10590"	1960	"so"	NA	"3"	"11"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10591"	1960	"so"	NA	"3"	"21"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10592"	1960	"so"	NA	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10593"	1960	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10594"	1960	"so"	NA	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10595"	1960	"so"	NA	"3"	"7"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10596"	1960	"so"	NA	"3"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10597"	1960	"so"	NA	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10598"	1960	"so"	NA	"3"	"28"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10599"	1960	"so"	NA	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10600"	1960	"so"	NA	"3"	"23"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10601"	1960	"so"	NA	"3"	"25"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10602"	1960	"so"	NA	"3"	"7"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10603"	1960	"so"	NA	"3"	"53"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"10604"	1960	"so"	NA	"3"	"16"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10605"	1960	"so"	NA	"3"	"13"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10606"	1960	"so"	NA	"3"	"26"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10607"	1960	"so"	NA	"3"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10608"	1960	"so"	NA	"3"	"29"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10609"	1960	"very"	"amusing"	"3"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10610"	1960	"very"	"angry"	"3"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10611"	1960	"very"	"annoying"	"3"	"8"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10612"	1960	"very"	"appealing"	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10613"	1960	"very"	"ashamed"	"3"	"7"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10614"	1960	"very"	"attractive"	"3"	"16"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10615"	1960	"very"	"bad"	"3"	"108"	"0"	"0.1"	0.02	0	0	"1"	"repel"	"n.s."
"10616"	1960	"very"	"beautiful"	"3"	"7"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10617"	1960	"very"	"boring"	"3"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10618"	1960	"very"	"busy"	"3"	"7"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10619"	1960	"very"	"cagey"	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10620"	1960	"very"	"calm"	"3"	"13"	"1"	"0"	0	2.18	240.23	"0.006539"	"attr"	"n.s."
"10621"	1960	"very"	"capable"	"3"	"44"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"10622"	1960	"very"	"charming"	"3"	"11"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10623"	1960	"very"	"classy"	"3"	"202"	"0"	"0.1"	0.03	0	0	"1"	"repel"	"n.s."
"10624"	1960	"very"	"clever"	"3"	"219"	"0"	"0.1"	0.04	0	0	"1"	"repel"	"n.s."
"10625"	1960	"very"	"close"	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10626"	1960	"very"	"complicated"	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10627"	1960	"very"	"convincing"	"3"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10628"	1960	"very"	"cute"	"3"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10629"	1960	"very"	"dangerous"	"3"	"67"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"10630"	1960	"very"	"dark"	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10631"	1960	"very"	"depressed"	"3"	"24"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10632"	1960	"very"	"depressing"	"3"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10633"	1960	"very"	"different"	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10634"	1960	"very"	"difficult"	"3"	"28"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10635"	1960	"very"	"disconcerting"	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10636"	1960	"very"	"disgusting"	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10637"	1960	"very"	"dissimilar"	"3"	"45"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"10638"	1960	"very"	"drunk"	"3"	"35"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"10639"	1960	"very"	"effective"	"3"	"36"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"10640"	1960	"very"	"efficient"	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10641"	1960	"very"	"embarrassing"	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10642"	1960	"very"	"enjoyable"	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10643"	1960	"very"	"excited"	"3"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10644"	1960	"very"	"exciting"	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10645"	1960	"very"	"expensive"	"3"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10646"	1960	"very"	"fastidious"	"3"	"19"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10647"	1960	"very"	"favorable"	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10648"	1960	"very"	"fine"	"3"	"4"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10649"	1960	"very"	"firm"	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10650"	1960	"very"	"flattering"	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10651"	1960	"very"	"foolish"	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10652"	1960	"very"	"fortunate"	"3"	"9"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10653"	1960	"very"	"frightened"	"3"	"7"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10654"	1960	"very"	"funny"	"3"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10655"	1960	"very"	"glad"	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10656"	1960	"very"	"good"	"3"	"24"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10657"	1960	"very"	"grateful"	"3"	"45"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"10658"	1960	"very"	"groggy"	"3"	"55"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"10659"	1960	"very"	"handsome"	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10660"	1960	"very"	"happy"	"3"	"9"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10661"	1960	"very"	"hearty"	"3"	"11"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10662"	1960	"very"	"helpful"	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10663"	1960	"very"	"hungry"	"3"	"8"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10664"	1960	"very"	"ignorant"	"3"	"136"	"0"	"0.1"	0.02	0	0	"1"	"repel"	"n.s."
"10665"	1960	"very"	"ill"	"3"	"40"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"10666"	1960	"very"	"important"	"3"	"15"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10667"	1960	"very"	"improbable"	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10668"	1960	"very"	"insecure"	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10669"	1960	"very"	"intelligent"	"3"	"7"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10670"	1960	"very"	"interested"	"3"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10671"	1960	"very"	"interesting"	"3"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10672"	1960	"very"	"light"	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10673"	1960	"very"	"likely"	"3"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10674"	1960	"very"	"lucky"	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10675"	1960	"very"	"nice"	"3"	"10"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10676"	1960	"very"	"patient"	"3"	"39"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"10677"	1960	"very"	"perceptive"	"3"	"6"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10678"	1960	"very"	"plausible"	"3"	"8"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10679"	1960	"very"	"pleasant"	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10680"	1960	"very"	"pleased"	"3"	"10"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10681"	1960	"very"	"pretty"	"3"	"16"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10682"	1960	"very"	"rare"	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10683"	1960	"very"	"reliable"	"3"	"7"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10684"	1960	"very"	"remarkable"	"3"	"1"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10685"	1960	"very"	"sad"	"3"	"2"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10686"	1960	"very"	"satisfying"	"3"	"47"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"10687"	1960	"very"	"savage"	"3"	"20"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10688"	1960	"very"	"self-centered"	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10689"	1960	"very"	"self-satisfied"	"3"	"23"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10690"	1960	"very"	"sensitive"	"3"	"8"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10691"	1960	"very"	"serious"	"3"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10692"	1960	"very"	"severe"	"3"	"5"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10693"	1960	"very"	"sexy"	"3"	"3"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
"10694"	1960	"very"	"sick"	"3"	"70"	"0"	"0"	0.01	0	0	"1"	"repel"	"n.s."
"10695"	1960	"very"	"significant"	"3"	"8"	"0"	"0"	0	0	0	"1"	"repel"	"n.s."
